endTime,artistName,trackName,msPlayed
2023-01-07 08:17,Rex Orange County,Happiness,0
2023-01-07 08:21,Dialog Senja,Lara,194482
2023-01-07 08:21,Avril Lavigne,Wish You Were Here,23
2023-01-07 08:26,Arash Buana,i've always loved you,312500
2023-01-07 08:30,Lana Del Rey,Summertime Sadness,265427
2023-01-07 08:33,Arctic Monkeys,I Wanna Be Yours,183956
2023-01-07 08:38,Arash Buana,if u could see me cryin' in my room,256867
2023-01-07 08:40,boy pablo,Sick Feeling,155714
2023-01-07 08:44,Joji,Die For You,211666
2023-01-07 08:47,The Walters,I Love You So,160239
2023-01-07 08:52,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,285050
2023-01-07 09:05,Sam Smith,I'm Not The Only One,239316
2023-01-07 09:09,Selena Gomez,Lose You To Love Me,206458
2023-01-07 09:30,Arctic Monkeys,505,74682
2023-01-07 10:40,A.R. Rahman,Nadaan Parinde,337317
2023-01-07 11:13,A.R. Rahman,Nadaan Parinde,92935
2023-01-07 11:14,Poolside,I'm In Love With You,81334
2023-01-07 12:49,SZA,Kill Bill,4558
2023-01-07 12:57,Lady Gaga,Bloody Mary,461
2023-01-07 12:57,Calvin Harris,One Kiss (with Dua Lipa),461
2023-01-07 12:58,ROSALÍA,BIZCOCHITO,1430
2023-01-08 06:31,Nicky Youre,Sunroof,163025
2023-01-08 06:33,Meghan Trainor,Made You Look,134256
2023-01-08 06:35,Kordhell,Murder In My Mind,145000
2023-01-08 06:37,Beyoncé,CUFF IT,107515
2023-01-08 06:39,Oscar Lang,you.,115680
2023-01-08 06:41,Aiden,A Late Night Prelude,61311
2023-01-08 06:45,beabadoobee,How Was Your Day?,260024
2023-01-08 06:50,Winter Aid,The Wisp Sings,313252
2023-01-08 06:53,awfultune,MINE,175354
2023-01-08 06:58,Arctic Monkeys,505,253586
2023-01-08 06:59,Novo Amor,State Lines,72544
2023-01-08 11:40,Novo Amor,State Lines,30516
2023-01-08 11:42,SZA,Kill Bill,153946
2023-01-08 11:45,SZA,Nobody Gets Me,180853
2023-01-08 12:15,SZA,Used (feat. Don Toliver),79140
2023-01-08 17:08,The Weeknd,Die For You,1538
2023-01-08 18:36,SZA,Used (feat. Don Toliver),67910
2023-01-08 18:38,SZA,Special,158642
2023-01-08 18:43,SZA,Good Days,278367
2023-01-08 18:46,SZA,I Hate U,173852
2023-01-08 18:46,SZA,Conceited,64041
2023-01-08 18:47,SZA,Forgiveless (feat. Ol' Dirty Bastard),140710
2023-01-08 18:52,SZA,Notice Me,129716
2023-01-08 18:55,SZA,Blind,149753
2023-01-08 18:58,SZA,Love Language,183678
2023-01-08 19:01,SZA,Seek & Destroy,203592
2023-01-08 19:01,SZA,Low,180987
2023-01-08 19:07,SZA,Shirt,151579
2023-01-08 19:10,SZA,Too Late,164244
2023-01-08 19:11,SZA,Smoking on my Ex Pack,83636
2023-01-08 19:14,SZA,F2F,184947
2023-01-08 19:17,SZA,Far,179860
2023-01-08 19:17,SZA,Snooze,200453
2023-01-08 19:25,SZA,Gone Girl,242859
2023-01-08 19:27,SZA,SOS,117641
2023-01-08 19:30,SZA,Ghost in the Machine (feat. Phoebe Bridgers),218435
2023-01-09 06:14,Meghan Trainor,NO,2503
2023-01-09 06:17,SZA,Kill Bill,153946
2023-01-09 06:18,d4vd,Here With Me,98323
2023-01-09 06:19,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],0
2023-01-09 06:19,Lady Gaga,Bloody Mary,45037
2023-01-09 06:19,Ruth B.,Dandelions,2940
2023-01-09 06:22,Paige,Miles Away (feat. Ant Saunders),154946
2023-01-09 06:25,Cody Fry,I Hear a Symphony,185176
2023-01-09 06:28,Llunr,the world could end with you,180722
2023-01-09 06:32,Forest Blakk,Fall Into Me,226066
2023-01-09 06:35,One Direction,Little Things,219040
2023-01-09 06:39,Kacey Musgraves,Rainbow,214293
2023-01-09 06:42,Christian French,evergreen,188352
2023-01-09 06:45,Jeremy Zucker,this is how you fall in love,174586
2023-01-09 06:49,JP Saxe,Line By Line (feat. Maren Morris),208186
2023-01-09 06:51,Charlie Brennan,Little Things,146837
2023-01-09 06:54,nobody likes you pat,boys (til i had you),183724
2023-01-09 06:58,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],221306
2023-01-09 07:01,Clinton Kane,I GUESS I'M IN LOVE,204093
2023-01-09 07:05,Megan Moroney,Tennessee Orange,223119
2023-01-09 07:09,Kodaline,All I Want,249323
2023-01-09 07:09,Fujii Kaze,Shinunoga E-Wa,1448
2023-01-09 07:13,Ben Abraham,If I Didn’t Love You,246350
2023-01-09 07:17,Jasmine Thompson,love is just a word,226954
2023-01-09 07:20,Tom Rosenthal,Lights Are On,193749
2023-01-09 07:42,Dan + Shay,"10,000 Hours (with Justin Bieber) - Piano",108266
2023-01-10 07:37,Daniel Caesar,Best Part (feat. H.E.R.),6247
2023-01-10 07:37,Dan + Shay,"10,000 Hours (with Justin Bieber) - Piano",64191
2023-01-10 07:37,SZA,Open Arms (feat. Travis Scott),8735
2023-01-10 07:39,Daniel Caesar,Best Part (feat. H.E.R.),71928
2023-01-10 07:41,Labrinth,Still Don't Know My Name,153268
2023-01-10 07:43,Montell Fish,Fall in Love with You.,132000
2023-01-10 07:47,d4vd,Here With Me,242286
2023-01-10 09:30,Kiana Ledé,Wicked Games,110972
2023-01-10 09:30,Kiana Ledé,Wicked Games,70307
2023-01-10 09:35,The Weeknd,Call Out My Name,198167
2023-01-10 09:38,The Neighbourhood,Softcore,206272
2023-01-10 09:41,Labrinth,Forever,202379
2023-01-10 09:42,Chase Atlantic,Consume (feat. Goon Des Garcons),266467
2023-01-10 09:48,Bazzi,Fantasy,103867
2023-01-10 09:50,ASTN,Happier Than Ever,109188
2023-01-10 09:53,RealestK,Love Me,174493
2023-01-10 09:57,Daniel Caesar,Best Part (feat. H.E.R.),209816
2023-01-10 10:00,Aaryan Shah,Renegade,222567
2023-01-10 10:01,Giveon,Like I Want You,258788
2023-01-10 10:35,keshi,SOMEBODY,4192
2023-01-10 10:39,Justine Skye,Collide (feat. Tyga),251663
2023-01-10 10:42,Chase Atlantic,Into It,196666
2023-01-10 10:44,Kina,Get You The Moon (feat. Snøw),177803
2023-01-10 10:44,Labrinth,Formula,91646
2023-01-10 10:50,Jackson Wang,Blue,129744
2023-01-10 10:53,Joji,SLOW DANCING IN THE DARK,209239
2023-01-10 10:57,Doja Cat,Streets,226987
2023-01-10 10:57,The Weeknd,I Was Never There,30225
2023-01-10 11:03,Ai Bendr,Love Me Low,148111
2023-01-10 11:07,Lucky Daye,Over,205212
2023-01-10 11:10,Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),204694
2023-01-10 11:14,Gesaffelstein,Lost in the Fire (feat. The Weeknd),201982
2023-01-10 11:14,Ari Abdul,BABYDOLL,196219
2023-01-10 11:21,Daniel Caesar,Get You (feat. Kali Uchis),247815
2023-01-10 18:17,Jackson Wang,Cruel,44198
2023-01-10 18:18,Jackson Wang,Cruel,7700
2023-01-10 18:21,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221362
2023-01-10 18:24,The Neighbourhood,You Get Me So High,152795
2023-01-10 18:27,Frank Ocean,Chanel,209865
2023-01-10 18:29,Isabel LaRosa,HEARTBEAT,124758
2023-01-10 18:30,SZA,Shirt,180322
2023-01-10 18:36,Ari Abdul,Sinners (feat. Thomas LaRosa),182623
2023-01-10 18:40,Cigarettes After Sex,Pistol,234118
2023-01-10 18:43,Summer Walker,Karma,188948
2023-01-10 18:47,K.Flay,High Enough - Slowed,201388
2023-01-10 18:52,rei brown,Solar,159276
2023-01-10 18:54,Aaryan Shah,Intoxicated,125805
2023-01-11 05:40,Daniel Caesar,Best Part (feat. H.E.R.),208220
2023-01-11 05:43,yaeow,The Way I Love You,162726
2023-01-11 05:46,One Direction,Night Changes,226600
2023-01-11 05:47,Benson Boone,Before You,8384
2023-01-11 05:51,Kid Travis,Strawberry Skies,165333
2023-01-11 05:55,Brent Faiyaz,ALL MINE,216062
2023-01-11 05:57,Cailin Russo,DIE DOWN,99260
2023-01-11 06:01,Daniel Caesar,Get You (feat. Kali Uchis),278179
2023-01-11 06:05,Miguel,Sure Thing,195373
2023-01-11 06:07,Saint Levant,Very Few Friends,132500
2023-01-11 06:11,Justine Skye,Collide (feat. Tyga),260169
2023-01-11 06:16,Ruth B.,Dandelions - slowed + reverb,268717
2023-01-11 06:18,Isabel LaRosa,HEARTBEAT,124959
2023-01-11 06:21,ZAYN,Vibez,163346
2023-01-11 06:23,carwash,striptease,160659
2023-01-11 06:26,Chris Brown,Under The Influence,184613
2023-01-11 06:30,rei brown,Thinking Bout You,190946
2023-01-11 06:32,Lauv,Comfortable,165102
2023-01-11 06:35,rei brown,Solar,159280
2023-01-11 06:39,BROCKHAMPTON,SUGAR,204533
2023-01-11 06:43,Ai Bendr,Love Me Low,149142
2023-01-11 06:47,K.Flay,High Enough - Slowed,201432
2023-01-11 06:50,Ari Abdul,BABYDOLL,196235
2023-01-11 06:54,Muni Long,Hrs & Hrs,204316
2023-01-11 07:06,Pink Sweat$,Midnight River (feat. 6LACK),116892
2023-01-11 14:11,Kate Peytavin,ever fallen?,10008
2023-01-11 14:12,Pink Sweat$,Midnight River (feat. 6LACK),37478
2023-01-11 17:09,One Direction,18,72141
2023-01-11 17:12,One Direction,18,176035
2023-01-11 17:15,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,176265
2023-01-11 17:18,Justin Bieber,Off My Face,156347
2023-01-11 19:44,John Legend,Nervous,174487
2023-01-11 19:44,John Legend,Nervous,13354
2023-01-11 19:47,JVKE,golden hour,178980
2023-01-11 19:51,Benson Boone,Before You,187805
2023-01-11 19:53,Jeremy Zucker,this is how you fall in love,174515
2023-01-11 19:57,girl in red,we fell in love in october,183960
2023-01-11 20:00,One Direction,Night Changes,226606
2023-01-11 20:03,Justin Bieber,Off My Face,156465
2023-01-11 20:06,JP Saxe,If the World Was Ending (feat. Julia Michaels),208647
2023-01-11 20:10,Ashe,Till Forever Falls Apart,222698
2023-01-11 20:11,Taylor Swift,willow,214475
2023-01-11 20:11,Armaan Malik,You,72627
2023-01-11 20:18,FINNEAS,Let's Fall in Love for the Night,159870
2023-01-11 20:21,Suriel Hess,Little Bit More,179889
2023-01-11 20:25,One Direction,You & I,237769
2023-01-11 20:28,Abe Parker,Butterflies,191276
2023-01-11 20:28,yaeow,The Way I Love You,161339
2023-01-11 20:34,Sleeping At Last,You Are Enough,149729
2023-01-11 20:35,Taylor Swift,Lover,69330
2023-01-11 20:46,Jax,Like My Father,29721
2023-01-11 21:55,Clinton Kane,i don't want to watch the world end with someone else,184265
2023-01-11 21:57,Bruno Major,Nothing,162577
2023-01-11 21:59,Ruth B.,Dandelions - slowed + reverb,1001
2023-01-11 21:59,AWIN,My Home,116710
2023-01-11 22:03,Taylor Swift,Enchanted,43625
2023-01-11 22:03,John K,ilym (feat. ROSIE),234912
2023-01-12 05:57,Ruth B.,Dandelions,2996
2023-01-12 06:00,Suriel Hess,Little Bit More,179879
2023-01-12 06:04,Niall Horan,This Town,232745
2023-01-12 06:07,Tom Odell,Smiling All The Way Back Home,182015
2023-01-12 06:07,MAX,Butterflies (feat. FLETCHER),191060
2023-01-12 06:14,Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),194910
2023-01-12 06:17,Fujii Kaze,Shinunoga E-Wa,185567
2023-01-12 06:21,Taylor Swift,willow,197064
2023-01-12 06:24,Rihanna,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,196513
2023-01-12 06:24,Forest Blakk,Fall Into Me,226056
2023-01-12 06:38,Abe Parker,Last First Kiss,170833
2023-01-12 06:40,Laufey,Valentine,168669
2023-01-12 06:44,BoyWithUke,Falling for You,199602
2023-01-12 06:47,Noah Kahan,Someone Like You (feat. Joy Oladokun),186483
2023-01-12 06:47,Jax,Like My Father,183406
2023-01-12 06:53,Anne-Marie,Breathing,173924
2023-01-12 06:56,Patrick Droney,On Your Way Home,165395
2023-01-12 06:59,Paige,Miles Away (feat. Ant Saunders),154846
2023-01-12 07:03,Kodaline,All I Want,304729
2023-01-12 07:03,Sam Smith,You Will Be Found (with Summer Walker) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,237609
2023-01-12 07:11,Christian French,evergreen,157954
2023-01-12 07:15,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],221229
2023-01-12 07:18,Taylor Swift,Sweet Nothing,188350
2023-01-12 07:21,AJR,Location - Recorded at Spotify Studios NYC,178622
2023-01-12 07:21,Harry Styles,Adore You,205815
2023-01-12 07:28,Dan + Shay,Speechless,211928
2023-01-12 08:03,Kali Uchis,Melting,108843
2023-01-12 08:04,Kali Uchis,Melting,106162
2023-01-12 08:07,Emilee,Heaven,154717
2023-01-12 08:08,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],67315
2023-01-12 08:08,Coldplay,Yellow,4494
2023-01-12 08:08,Coldplay,Yellow,88318
2023-01-12 08:08,Pink Sweat$,Nothing Feels Better,5504
2023-01-12 08:08,AURORA,Exist For Love,7164
2023-01-12 08:10,Pink Sweat$,Nothing Feels Better,85163
2023-01-12 08:56,Leah Nobel,"Beginning Middle End - Always and Forever Mix)(From The Netflix Film ""To All The Boys: Always and Forever""",2079
2023-01-12 08:56,Christina Perri,A Thousand Years,251
2023-01-12 08:59,MAX,Butterflies (feat. FLETCHER),191182
2023-01-12 09:03,Forest Blakk,Fall Into Me,226025
2023-01-12 09:05,Katy Perry,The One That Got Away - Acoustic,257940
2023-01-12 09:05,Patrick Droney,On Your Way Home,165522
2023-01-12 09:12,Rajiv Dhall,84,154270
2023-01-12 09:15,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,176319
2023-01-12 09:18,girl in red,we fell in love in october,184149
2023-01-12 09:22,Forest Blakk,If You Love Her,217352
2023-01-12 09:22,Ed Sheeran,Afterglow,185449
2023-01-12 09:29,JP Saxe,Line By Line (feat. Maren Morris),178075
2023-01-12 13:04,Jasmine Thompson,love is just a word,83036
2023-01-12 13:48,New West,Those Eyes,219769
2023-01-12 13:49,Montell Fish,Enough For You,48856
2023-01-12 14:04,Devin Kennedy,Forget About You (Intimate),91142
2023-01-12 16:23,Rihanna,Umbrella,145
2023-01-12 16:24,Ember Island,Umbrella,27012
2023-01-13 06:06,Passenger,Let Her Go,252733
2023-01-13 06:09,Noah Cyrus,July,156106
2023-01-13 06:19,Dean Lewis,Half A Man,31415
2023-01-13 07:15,Jax,Like My Father,6205
2023-01-13 07:18,Jeremy Zucker,this is how you fall in love,174586
2023-01-13 07:22,Niall Horan,This Town,232852
2023-01-13 07:23,thuy,universe,59125
2023-01-13 07:30,One Direction,You & I,237933
2023-01-13 07:56,FINNEAS,Let's Fall in Love for the Night,114226
2023-01-13 12:26,Starry Nights Podcast,"1hr of Relaxing Sleep Music for Sleep, Relax, Cure Insomnia",5541
2023-01-13 12:26,Starry Nights Podcast,"3hrs of Forest Creek Sounds for Sleep, Relax, Cure Insomnia",1176
2023-01-13 12:27,Starry Nights Podcast,"1hr of Relaxing Sleep Music for Sleep, Relax, Cure Insomnia",1446
2023-01-13 12:27,Starry Nights Podcast,"1hr of Relaxing Sleep Music for Sleep, Relax, Cure Insomnia",7439
2023-01-13 12:27,One Direction,Night Changes,3475
2023-01-13 12:27,Starry Nights Podcast,"3hrs of Forest Creek Sounds for Sleep, Relax, Cure Insomnia",221
2023-01-13 12:29,Rajiv Dhall,84,155728
2023-01-13 12:33,nobody likes you pat,songs about you,189397
2023-01-13 12:36,Clinton Kane,I GUESS I'M IN LOVE,204093
2023-01-13 12:39,thuy,universe,186627
2023-01-13 12:43,James Arthur,Falling Like The Stars,212720
2023-01-13 12:45,Dan + Shay,"10,000 Hours (with Justin Bieber) - Piano",172320
2023-01-13 13:39,Hajaj,Follow Me Into The Dark,17995
2023-01-13 21:18,Hajaj,Follow Me Into The Dark,82284
2023-01-13 23:11,Niall Horan,This Town,9313
2023-01-14 14:32,Hajaj,Follow Me Into The Dark,130368
2023-01-14 14:33,Kacey Musgraves,Rainbow,15070
2023-01-14 14:36,Ariana Grande,God is a woman,197546
2023-01-14 14:39,ABIR,Young & Rude,188357
2023-01-14 14:42,Neoni,I'M NOT SORRY,162782
2023-01-14 14:43,Dybbukk,I'm Only a Fool for You,61175
2023-01-14 14:45,Sam Smith,Unholy (feat. Kim Petras),156943
2023-01-14 14:49,Zedd,Good Thing (with Kehlani),210901
2023-01-14 14:53,Britney Spears,Gimme More - Remastered,251840
2023-01-14 14:56,Chymes,GITY,171298
2023-01-14 14:59,Todrick Hall,I Like Boys,175768
2023-01-14 15:02,DNCE,Kissing Strangers,202480
2023-01-14 15:06,Lewis Blissett,Sick Thoughts,200869
2023-01-14 15:09,Bea Miller,it's not u it's me,194525
2023-01-14 15:12,Cher Lloyd,None Of My Business,184004
2023-01-14 15:42,The Vamps,Just My Type,116066
2023-01-15 14:30,Niall Horan,This Town,61608
2023-01-15 14:34,Jessie Murph,If I Died Last Night,164445
2023-01-15 14:37,The Weeknd,False Alarm,178746
2023-01-15 14:38,Beach Goons,Choker,44350
2023-01-15 14:39,Vundabar,Alien Blues,37716
2023-01-15 14:40,awfultune,I Met Sarah in the Bathroom,111230
2023-01-15 14:41,zeck,ok,61448
2023-01-15 14:42,awfultune,SICK OF U,27856
2023-01-15 14:43,Milky Chance,Tainted Love,35039
2023-01-16 07:13,Taylor Swift,Sweet Nothing,188496
2023-01-16 07:18,Tom Odell,Smiling All The Way Back Home,182028
2023-01-16 07:22,d4vd,Here With Me,242484
2023-01-16 07:24,Charlie Brennan,Little Things,146837
2023-01-16 07:27,girl in red,we fell in love in october,184153
2023-01-16 07:30,Abe Parker,Last First Kiss,171984
2023-01-16 08:04,Sam Smith,You Will Be Found (with Summer Walker) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,124234
2023-01-17 08:42,ThxSoMch,SPIT IN MY FACE!,19771
2023-01-17 21:21,Sam Smith,You Will Be Found (with Summer Walker) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,179408
2023-01-17 21:23,Sam Smith,You Will Be Found (with Summer Walker) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,58378
2023-01-17 21:26,Rex Orange County,AMAZING,209133
2023-01-17 21:27,Noah Kahan,Someone Like You (feat. Joy Oladokun),44431
2023-01-19 06:13,Sam Smith,You Will Be Found (with Summer Walker) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,113784
2023-01-19 06:16,Harry Styles,Adore You,207133
2023-01-19 06:19,Jax,Like My Father,183428
2023-01-19 06:21,Tyler Ward,One More Time Around,119592
2023-01-19 06:24,Julia Michaels,Heaven,191786
2023-01-19 06:27,Johnny Yukon,Whatever You Want,184036
2023-01-19 06:30,keshi,SOMEBODY,164662
2023-01-19 06:33,Bazzi,Fantasy,148229
2023-01-19 06:36,The Neighbourhood,Softcore,206280
2023-01-19 06:39,Lil Tjay,Calling My Phone,205458
2023-01-19 06:42,Labrinth,Still Don't Know My Name,153294
2023-01-19 06:46,Omar Apollo,Evergreen (You Didn’t Deserve Me At All),216680
2023-01-19 06:50,Giveon,Like I Want You,260776
2023-01-19 06:53,Snoh Aalegra,DYING 4 YOUR LOVE,204133
2023-01-19 06:58,The Neighbourhood,Daddy Issues,260173
2023-01-19 07:01,SZA,Shirt,181830
2023-01-19 07:23,RealestK,WFM,35658
2023-01-21 10:02,RealestK,WFM,80086
2023-01-21 10:07,Amelia Moore,crybaby,204266
2023-01-21 10:09,Miguel,Girl With The Tattoo Enter.lewd,102813
2023-01-21 10:12,Chase Atlantic,Swim,228786
2023-01-21 10:16,Labrinth,Forever,202536
2023-01-21 10:19,Brent Faiyaz,ALL MINE,216062
2023-01-21 10:23,Gesaffelstein,Lost in the Fire (feat. The Weeknd),202093
2023-01-21 10:37,The Weeknd,I Was Never There,221944
2023-01-22 10:30,The Weeknd,I Was Never There,241066
2023-01-22 10:33,Machine Gun Kelly,9 lives,181496
2023-01-22 10:36,JAWNY,strawberry chainsaw,156008
2023-01-22 10:40,The Weeknd,Starboy,230453
2023-01-22 10:41,Beach Goons,Choker,80452
2023-01-22 10:43,CKay,love nwantiti (ah ah ah),145800
2023-01-22 10:45,I Hate Myself Because,obedient dog,107447
2023-01-22 10:48,Vundabar,Alien Blues,155933
2023-01-22 10:50,SICK LEGEND,SET FIRE TO THE RAIN HARDSTYLE (SPED UP),139114
2023-01-22 10:52,Nic D,Gasoline,103235
2023-01-22 10:55,blackbear,chateau,212926
2023-01-22 10:57,Nic D,Favorite Hoodie,113188
2023-01-22 11:01,Stellar,Blur,131428
2023-01-22 11:05,The Neighbourhood,You Get Me So High,153000
2023-01-22 11:06,WizTheMc,For A Minute,108984
2023-01-22 11:09,Two Feet,Go Fuck Yourself,129599
2023-01-22 11:11,GAWNE,Miami,149134
2023-01-22 11:15,Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),204763
2023-01-22 11:18,BoyWithUke,Two Moons,224747
2023-01-22 11:22,Sub Urban,Freak (feat. REI AMI),194000
2023-01-22 11:34,zeck,ok,78939
2023-01-22 11:52,Suzonn,Sun Lo Na (Raw),1908
2023-01-22 11:52,Anuv Jain,Gul,442
2023-01-22 11:52,Dikshant,Aankhon Se Batana,2656
2023-01-22 11:52,Zaeden,tere bina,3549
2023-01-22 11:53,Ritviz,Baaraat,0
2023-01-22 11:53,Prateek Kuhad,Pause,837
2023-01-22 11:53,Anuv Jain,Gul,2883
2023-01-22 11:53,Vismay Patel,Pal Behta Jaaye,7803
2023-01-22 11:53,Vilen,Chidiya,2220
2023-01-22 11:54,Ashu Shukla,Har Ek Pal,65965
2023-01-22 12:05,Dream Note,Waqt Ki Baatein,43093
2023-01-22 19:10,Dream Note,Waqt Ki Baatein,17824
2023-01-22 19:14,Joji,Glimpse of Us,233456
2023-01-22 20:38,JP Saxe,If the World Was Ending (feat. Julia Michaels),39783
2023-01-24 10:34,d4vd,Here With Me,242484
2023-01-24 10:37,carwash,striptease,160659
2023-01-24 10:40,Julia Michaels,Heaven,191786
2023-01-24 10:44,Chase Atlantic,Consume (feat. Goon Des Garcons),267920
2023-01-24 10:47,keshi,ANGOSTURA,171019
2023-01-24 10:51,Ari Abdul,Sinners (feat. Thomas LaRosa),213000
2023-01-24 10:54,Kina,Get You The Moon (feat. Snøw),179080
2023-01-24 11:50,Harry Styles,She,280109
2023-01-25 17:39,Keane,Somewhere Only We Know,237146
2023-01-25 17:41,Charlie Burg,Letter From Last Summer,156310
2023-01-25 17:45,Dean Lewis,Be Alright,196373
2023-01-25 17:48,Selena Gomez,Lose You To Love Me,206458
2023-01-25 17:51,Olivia O'Brien,Complicated,189000
2023-01-25 18:05,Lord Huron,The Night We Met,195906
2023-01-26 14:31,RAYE,Escapism.,184900
2023-01-28 14:48,RAYE,Escapism.,273564
2023-01-28 14:52,Miley Cyrus,Flowers,199881
2023-01-28 14:54,SZA,Kill Bill - Sped Up Version,137453
2023-01-28 14:56,Selena Gomez,My Mind & Me,147598
2023-01-28 14:57,Billie Eilish,Bored,29194
2023-01-28 15:14,rei brown,Thinking Bout You,189980
2023-01-28 15:16,Isabel LaRosa,HEARTBEAT,123482
2023-01-28 15:20,Frank Ocean,Chanel,209855
2023-01-28 15:24,Ari Abdul,Sinners (feat. Thomas LaRosa),215655
2023-01-28 15:24,Summer Walker,Karma,187680
2023-01-28 15:29,rei brown,Solar,157993
2023-01-28 15:32,Kate Peytavin,ever fallen?,168725
2023-01-28 15:36,Cigarettes After Sex,Pistol,234015
2023-01-28 15:41,K.Flay,High Enough - Slowed,199942
2023-01-28 15:41,Alina Baraz,Electric (feat. Khalid),246174
2023-01-30 07:07,Alec Benjamin,Water Fountain,74600
2023-01-30 12:42,Alec Benjamin,Water Fountain,3562
2023-01-30 12:47,Niall Horan,This Town,232852
2023-01-30 12:50,Jaymes Young,Happiest Year,228442
2023-01-30 12:54,Selena Gomez,Lose You To Love Me,206458
2023-01-30 12:57,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),182653
2023-01-30 13:08,Lord Huron,The Night We Met,69439
2023-01-30 13:24,Lord Huron,The Night We Met,138881
2023-01-30 13:27,Conan Gray,People Watching,158536
2023-01-30 13:30,Daniel Schulz,Turn Back Time,223561
2023-01-30 13:34,5 Seconds of Summer,Ghost Of You,197411
2023-01-30 13:37,Maximillian,Ripples,195404
2023-01-30 13:41,One Direction,18,248360
2023-01-30 13:44,The Neighbourhood,Sweater Weather,190725
2023-01-30 13:48,James Arthur,Train Wreck,2684
2023-01-30 13:48,Olivia Rodrigo,happier,153182
2023-01-30 14:33,Joji,Glimpse of Us,205293
2023-01-31 18:08,Niall Horan,This Town,500
2023-01-31 18:08,Calum Scott,You Are The Reason,480
2023-01-31 18:08,One Direction,You & I,1160
2023-01-31 18:08,Keane,Somewhere Only We Know,670
2023-01-31 18:08,Chord Overstreet,Hold On,160
2023-01-31 18:08,Chord Overstreet,Hold On,21730
2023-01-31 18:08,Sam Smith,Too Good At Goodbyes,670
2023-01-31 18:08,Ciaran Lavery,Left for America,4290
2023-01-31 18:08,Ciaran Lavery,Left for America,1030
2023-01-31 18:08,Passenger,Let Her Go,4790
2023-01-31 18:09,Sam Smith,Lay Me Down,70
2023-01-31 18:09,James Arthur,Naked,15820
2023-01-31 18:09,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",120
2023-01-31 18:09,Adele,Rolling in the Deep,0
2023-01-31 18:09,Sam Smith,Stay With Me,840
2023-01-31 18:09,James Arthur,Say You Won't Let Go,940
2023-01-31 18:09,Shawn Mendes,Never Be Alone,0
2023-01-31 18:09,Tom Odell,Another Love,320
2023-01-31 18:09,gnash,"i hate u, i love u (feat. olivia o'brien)",1400
2023-01-31 18:09,One Direction,Little Things,0
2023-01-31 18:09,Harry Styles,Sign of the Times,0
2023-01-31 18:09,Lewis Capaldi,Before You Go,140
2023-01-31 18:09,Bruno Mars,Talking to the Moon - Acoustic Piano,0
2023-01-31 18:09,Bruno Mars,When I Was Your Man,640
2023-01-31 18:09,Katy Perry,The One That Got Away - Acoustic,630
2023-01-31 18:09,Imagine Dragons,Demons,0
2023-01-31 18:09,OneRepublic,Counting Stars,240
2023-01-31 18:09,Sam Smith,I'm Not The Only One - Radio Edit,0
2023-01-31 18:09,Lord Huron,The Night We Met,0
2023-01-31 18:09,Shawn Mendes,Stitches,90
2023-01-31 18:09,Ed Sheeran,Photograph,0
2023-01-31 18:09,Coldplay,Yellow,140
2023-01-31 18:09,Lewis Capaldi,Someone You Loved,500
2023-01-31 18:09,Wiz Khalifa,See You Again (feat. Charlie Puth),160
2023-01-31 18:09,One Direction,Night Changes,920
2023-01-31 18:09,Passenger,Let Her Go (Acoustic Version),640
2023-01-31 18:09,One Direction,Story of My Life,0
2023-01-31 18:09,JP Saxe,If the World Was Ending (feat. Julia Michaels),570
2023-01-31 18:09,Dean Lewis,Half A Man,0
2023-01-31 18:09,Coldplay,Hymn for the Weekend,0
2023-01-31 18:09,The Lumineers,Ophelia,160
2023-01-31 18:09,Maroon 5,Payphone,1000
2023-01-31 18:09,John Legend,All of Me,610
2023-01-31 18:09,Dean Lewis,Be Alright,0
2023-01-31 18:10,Sam Smith,I'm Not The Only One,0
2023-01-31 18:10,Bruno Mars,Talking to the Moon,900
2023-01-31 18:10,Bruno Mars,Talking to the Moon,980
2023-01-31 18:10,Niall Horan,Too Much To Ask,310
2023-01-31 18:10,Rixton,Me And My Broken Heart,0
2023-01-31 18:10,The Script,The Man Who Can't Be Moved - Acoustic,30
2023-01-31 18:10,Kodaline,All I Want,0
2023-01-31 18:10,Lukas Graham,7 Years,0
