,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
4983,What A Time (feat. Niall Horan)___Julia Michaels,2022-12-20 11:16,Julia Michaels,What A Time (feat. Niall Horan),173307,2022-12-20 11:16:00,0.516,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.861,audio_features,5WtfUKzXircvW8l5aaVZWT,spotify:track:5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/tracks/5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/audio-analysis/5WtfUKzXircvW8l5aaVZWT,173307,4,Inner Monologue Part 1,1xJ7jIK1tT0aVoJw1fPE6r
4984,Call Out My Name___The Weeknd,2022-12-20 11:23,The Weeknd,Call Out My Name,213881,2022-12-20 11:23:00,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,audio_features,09mEdoA6zrmBPgTEN5qXmN,spotify:track:09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN,228373,3,"My Dear Melancholy,",4qZBW3f2Q8y0k1A84d4iAO
4985,Matilda___Harry Styles,2022-12-20 11:27,Harry Styles,Matilda,228658,2022-12-20 11:27:00,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,audio_features,6uvh0In7u1Xn4HgxOfAn8O,spotify:track:6uvh0In7u1Xn4HgxOfAn8O,https://api.spotify.com/v1/tracks/6uvh0In7u1Xn4HgxOfAn8O,https://api.spotify.com/v1/audio-analysis/6uvh0In7u1Xn4HgxOfAn8O,245964,4,Harry's House,5r36AJ6VOJtp00oxSkBZ5h
4986,Dancing With Your Ghost___Sasha Alex Sloan,2022-12-20 11:31,Sasha Alex Sloan,Dancing With Your Ghost,197687,2022-12-20 11:31:00,0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,audio_features,1TQXIltqoZ5XXyfCbAeSQQ,spotify:track:1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/tracks/1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/audio-analysis/1TQXIltqoZ5XXyfCbAeSQQ,197732,4,Dancing With Your Ghost,3I677CWVoiOsbMxOQzjShB
4987,The Night We Met___Lord Huron,2022-12-20 11:34,Lord Huron,The Night We Met,185902,2022-12-20 11:34:00,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,audio_features,3hRV0jL3vUpRrcy398teAU,spotify:track:3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU,208212,3,Strange Trails,4sD1qg4jwTZR4mvR4Iflk5
4988,Sign of the Times___Harry Styles,2022-12-20 11:36,Harry Styles,Sign of the Times,139092,2022-12-20 11:36:00,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,audio_features,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,340707,4,Harry Styles,1FZKIm3JVDCxTchXDo5jOV
4989,Sign of the Times___Harry Styles,2022-12-20 11:36,Harry Styles,Sign of the Times,7112,2022-12-20 11:36:00,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,audio_features,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,340707,4,Harry Styles,1FZKIm3JVDCxTchXDo5jOV
4990,Sign of the Times___Harry Styles,2022-12-20 11:36,Harry Styles,Sign of the Times,7672,2022-12-20 11:36:00,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,audio_features,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,340707,4,Harry Styles,1FZKIm3JVDCxTchXDo5jOV
4991,Until I Found You (with Em Beihold) - Em Beihold Version___Stephen Sanchez,2022-12-20 11:36,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,7852,2022-12-20 11:36:00,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,audio_features,1Y3LN4zO1Edc2EluIoSPJN,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN,176440,3,Until I Found You (Em Beihold Version),7ARtQpvnPN2ucbmVHngLOs
4992,Until I Found You (with Em Beihold) - Em Beihold Version___Stephen Sanchez,2022-12-20 11:39,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,176250,2022-12-20 11:39:00,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,audio_features,1Y3LN4zO1Edc2EluIoSPJN,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN,176440,3,Until I Found You (Em Beihold Version),7ARtQpvnPN2ucbmVHngLOs
4993,idontwannabeyouanymore___Billie Eilish,2022-12-20 11:43,Billie Eilish,idontwannabeyouanymore,203407,2022-12-20 11:43:00,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,audio_features,41zXlQxzTi6cGAjpOXyLYH,spotify:track:41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/tracks/41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/audio-analysis/41zXlQxzTi6cGAjpOXyLYH,203569,3,dont smile at me,7fRrTyKvE4Skh93v97gtcU
4994,As It Was___Harry Styles,2022-12-20 11:46,Harry Styles,As It Was,167216,2022-12-20 11:46:00,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4LRPiXqCikLlN15c3yImP7,spotify:track:4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7,167303,4,As It Was,2pqdSWeJVsXAhHFuVLzuA8
4995,Can't Help Falling in Love___Christian Leave,2022-12-20 11:48,Christian Leave,Can't Help Falling in Love,135545,2022-12-20 11:48:00,0.608,0.269,0,-7.201,1,0.0329,0.983,1.96e-06,0.337,0.389,126.372,audio_features,6VrAgFXBbRX2PkT92lAoKK,spotify:track:6VrAgFXBbRX2PkT92lAoKK,https://api.spotify.com/v1/tracks/6VrAgFXBbRX2PkT92lAoKK,https://api.spotify.com/v1/audio-analysis/6VrAgFXBbRX2PkT92lAoKK,135714,3,Hope,58g2PHmbpBfwmBU2SICdxc
4996,Where's My Love___SYML,2022-12-20 11:51,SYML,Where's My Love,201812,2022-12-20 11:51:00,0.604,0.36,0,-10.109,0,0.0253,0.868,0.0343,0.112,0.37,103.985,audio_features,1B62o4CbdL9ckGvwsz2cgn,spotify:track:1B62o4CbdL9ckGvwsz2cgn,https://api.spotify.com/v1/tracks/1B62o4CbdL9ckGvwsz2cgn,https://api.spotify.com/v1/audio-analysis/1B62o4CbdL9ckGvwsz2cgn,202000,4,SYML,7Lwn8CSE6bv6VYScebUGiz
4997,I'm Not The Only One___Sam Smith,2022-12-20 11:55,Sam Smith,I'm Not The Only One,231112,2022-12-20 11:55:00,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,audio_features,7795WJLVKJoAyVoOtCWqXN,spotify:track:7795WJLVKJoAyVoOtCWqXN,https://api.spotify.com/v1/tracks/7795WJLVKJoAyVoOtCWqXN,https://api.spotify.com/v1/audio-analysis/7795WJLVKJoAyVoOtCWqXN,239317,4,In The Lonely Hour,08jWgM4vSkTose4blKBWov
4998,Ghost Of You___5 Seconds of Summer,2022-12-20 11:55,5 Seconds of Summer,Ghost Of You,4483,2022-12-20 11:55:00,0.458,0.561,10,-4.819,1,0.0269,0.0965,0.0,0.156,0.206,149.875,audio_features,1MhXdlCQPnO56T57MfmaRm,spotify:track:1MhXdlCQPnO56T57MfmaRm,https://api.spotify.com/v1/tracks/1MhXdlCQPnO56T57MfmaRm,https://api.spotify.com/v1/audio-analysis/1MhXdlCQPnO56T57MfmaRm,197411,3,Youngblood (Deluxe),2D0Hi3Jj6RFnpWDcSa0Otu
4999,Bored___Billie Eilish,2022-12-20 11:58,Billie Eilish,Bored,179932,2022-12-20 11:58:00,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,audio_features,04sN26COy28wTXYj3dMoiZ,spotify:track:04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/tracks/04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/audio-analysis/04sN26COy28wTXYj3dMoiZ,180933,4,Bored,4iyJ8i3eKbez8JXDbsHIdZ
5000,Maybe My Soulmate Died___iamnotshane,2022-12-20 12:00,iamnotshane,Maybe My Soulmate Died,114321,2022-12-20 12:00:00,0.612,0.49,0,-9.997,1,0.242,0.0806,0.00195,0.122,0.491,96.034,audio_features,6ppqoeLXfffALBPks5Z2D6,spotify:track:6ppqoeLXfffALBPks5Z2D6,https://api.spotify.com/v1/tracks/6ppqoeLXfffALBPks5Z2D6,https://api.spotify.com/v1/audio-analysis/6ppqoeLXfffALBPks5Z2D6,114375,4,Maybe My Soulmate Died,4oCV0f6GDAiQqzRETfHipi
5001,Remember That Night?___Sara Kays,2022-12-20 12:01,Sara Kays,Remember That Night?,61059,2022-12-20 12:01:00,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,audio_features,1nYzjrdVQ8RpF93M0jPFW7,spotify:track:1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/tracks/1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/audio-analysis/1nYzjrdVQ8RpF93M0jPFW7,227186,4,Remember That Night?,239r63fqY8PyWX9WcgwNzP
5002,Baarishein___Anuv Jain,2022-12-21 09:00,Anuv Jain,Baarishein,40290,2022-12-21 09:00:00,0.475,0.124,2,-9.463,1,0.0444,0.926,0.0,0.0972,0.19,94.42,audio_features,5iCY0TXNImK4hyKfcplQsg,spotify:track:5iCY0TXNImK4hyKfcplQsg,https://api.spotify.com/v1/tracks/5iCY0TXNImK4hyKfcplQsg,https://api.spotify.com/v1/audio-analysis/5iCY0TXNImK4hyKfcplQsg,207310,4,Baarishein,4ysOhipyMXKstywus51VXS
5003,Baarishein___Anuv Jain,2022-12-21 09:01,Anuv Jain,Baarishein,51335,2022-12-21 09:01:00,0.475,0.124,2,-9.463,1,0.0444,0.926,0.0,0.0972,0.19,94.42,audio_features,5iCY0TXNImK4hyKfcplQsg,spotify:track:5iCY0TXNImK4hyKfcplQsg,https://api.spotify.com/v1/tracks/5iCY0TXNImK4hyKfcplQsg,https://api.spotify.com/v1/audio-analysis/5iCY0TXNImK4hyKfcplQsg,207310,4,Baarishein,4ysOhipyMXKstywus51VXS
5004,Akhiyaan___Mitraz,2022-12-21 09:01,Mitraz,Akhiyaan,1569,2022-12-21 09:01:00,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,audio_features,2l3dFxtoSMgMQVyRIUHjpz,spotify:track:2l3dFxtoSMgMQVyRIUHjpz,https://api.spotify.com/v1/tracks/2l3dFxtoSMgMQVyRIUHjpz,https://api.spotify.com/v1/audio-analysis/2l3dFxtoSMgMQVyRIUHjpz,191869,4,Akhiyaan,4MBCBnMZyFFv8Ch9elmLsL
5005,Sun Lo Na (Raw)___Suzonn,2022-12-21 09:01,Suzonn,Sun Lo Na (Raw),3408,2022-12-21 09:01:00,0.856,0.178,1,-15.241,1,0.0464,0.748,0.00593,0.0937,0.632,130.089,audio_features,6SWsSQnuTOyE6DOJG7Zdi4,spotify:track:6SWsSQnuTOyE6DOJG7Zdi4,https://api.spotify.com/v1/tracks/6SWsSQnuTOyE6DOJG7Zdi4,https://api.spotify.com/v1/audio-analysis/6SWsSQnuTOyE6DOJG7Zdi4,174467,3,Sun Lo Na (Raw),7a8T0I1HT997IRasqIXwcL
5006,Tuta Pull Wahan___Deepak Rathore Project,2022-12-21 09:01,Deepak Rathore Project,Tuta Pull Wahan,326,2022-12-21 09:01:00,0.588,0.283,8,-12.663,1,0.0364,0.863,0.0,0.121,0.284,82.044,audio_features,7EYEswNmA0XjzwUitONgzK,spotify:track:7EYEswNmA0XjzwUitONgzK,https://api.spotify.com/v1/tracks/7EYEswNmA0XjzwUitONgzK,https://api.spotify.com/v1/audio-analysis/7EYEswNmA0XjzwUitONgzK,313171,4,Tuta Pull Wahan,00BfVMr2A2C6V1fScLpMTI
5007,Chidiya___Vilen,2022-12-21 09:07,Vilen,Chidiya,253333,2022-12-21 09:07:00,0.486,0.494,6,-8.56,1,0.0324,0.715,0.0,0.109,0.414,179.975,audio_features,7mNZUnDWUDidWBFaUpVtOC,spotify:track:7mNZUnDWUDidWBFaUpVtOC,https://api.spotify.com/v1/tracks/7mNZUnDWUDidWBFaUpVtOC,https://api.spotify.com/v1/audio-analysis/7mNZUnDWUDidWBFaUpVtOC,253333,4,Chidiya,38J3178QtYOM7qQZLjQiIs
5008,Pal Behta Jaaye___Vismay Patel,2022-12-21 09:17,Vismay Patel,Pal Behta Jaaye,32406,2022-12-21 09:17:00,0.776,0.223,8,-13.686,1,0.0379,0.721,3.8e-06,0.119,0.196,109.966,audio_features,0fIbPMXnTdyuW2UirA9mWQ,spotify:track:0fIbPMXnTdyuW2UirA9mWQ,https://api.spotify.com/v1/tracks/0fIbPMXnTdyuW2UirA9mWQ,https://api.spotify.com/v1/audio-analysis/0fIbPMXnTdyuW2UirA9mWQ,174545,4,Pal Behta Jaaye,0TGb91XBYJ9BZbFpgyNMjc
5009,Aise Kyun - Ghazal Version___Rekha Bhardwaj,2022-12-21 09:42,Rekha Bhardwaj,Aise Kyun - Ghazal Version,1008,2022-12-21 09:42:00,0.395,0.378,3,-9.743,1,0.0443,0.88,0.0879,0.105,0.286,152.204,audio_features,02wf1NAQdIpe5S1NJYPwvB,spotify:track:02wf1NAQdIpe5S1NJYPwvB,https://api.spotify.com/v1/tracks/02wf1NAQdIpe5S1NJYPwvB,https://api.spotify.com/v1/audio-analysis/02wf1NAQdIpe5S1NJYPwvB,329081,4,Mismatched: Season 2 (Music from the Netflix Series),0bPV8j4jfsKeoW5P3YQInX
5010,Aise Kyun - Ghazal Version___Rekha Bhardwaj,2022-12-21 09:42,Rekha Bhardwaj,Aise Kyun - Ghazal Version,0,2022-12-21 09:42:00,0.395,0.378,3,-9.743,1,0.0443,0.88,0.0879,0.105,0.286,152.204,audio_features,02wf1NAQdIpe5S1NJYPwvB,spotify:track:02wf1NAQdIpe5S1NJYPwvB,https://api.spotify.com/v1/tracks/02wf1NAQdIpe5S1NJYPwvB,https://api.spotify.com/v1/audio-analysis/02wf1NAQdIpe5S1NJYPwvB,329081,4,Mismatched: Season 2 (Music from the Netflix Series),0bPV8j4jfsKeoW5P3YQInX
5011,Aise Kyun - Ghazal Version___Rekha Bhardwaj,2022-12-21 09:42,Rekha Bhardwaj,Aise Kyun - Ghazal Version,325,2022-12-21 09:42:00,0.395,0.378,3,-9.743,1,0.0443,0.88,0.0879,0.105,0.286,152.204,audio_features,02wf1NAQdIpe5S1NJYPwvB,spotify:track:02wf1NAQdIpe5S1NJYPwvB,https://api.spotify.com/v1/tracks/02wf1NAQdIpe5S1NJYPwvB,https://api.spotify.com/v1/audio-analysis/02wf1NAQdIpe5S1NJYPwvB,329081,4,Mismatched: Season 2 (Music from the Netflix Series),0bPV8j4jfsKeoW5P3YQInX
5012,Aise Kyun - Ghazal Version___Rekha Bhardwaj,2022-12-21 09:45,Rekha Bhardwaj,Aise Kyun - Ghazal Version,172626,2022-12-21 09:45:00,0.395,0.378,3,-9.743,1,0.0443,0.88,0.0879,0.105,0.286,152.204,audio_features,02wf1NAQdIpe5S1NJYPwvB,spotify:track:02wf1NAQdIpe5S1NJYPwvB,https://api.spotify.com/v1/tracks/02wf1NAQdIpe5S1NJYPwvB,https://api.spotify.com/v1/audio-analysis/02wf1NAQdIpe5S1NJYPwvB,329081,4,Mismatched: Season 2 (Music from the Netflix Series),0bPV8j4jfsKeoW5P3YQInX
5013,Kho Gaye___Taaruk Raina,2022-12-21 09:52,Taaruk Raina,Kho Gaye,53581,2022-12-21 09:52:00,0.478,0.374,8,-11.627,0,0.0361,0.628,0.000736,0.0979,0.218,76.163,audio_features,2QophXhN2Ls2URfoPmiviC,spotify:track:2QophXhN2Ls2URfoPmiviC,https://api.spotify.com/v1/tracks/2QophXhN2Ls2URfoPmiviC,https://api.spotify.com/v1/audio-analysis/2QophXhN2Ls2URfoPmiviC,197763,4,Mismatched: Season 2 (Music from the Netflix Series),0bPV8j4jfsKeoW5P3YQInX
5014,A Thousand Years___Christina Perri,2022-12-21 11:37,Christina Perri,A Thousand Years,78701,2022-12-21 11:37:00,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,audio_features,6lanRgr6wXibZr8KgzXxBl,spotify:track:6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/tracks/6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/audio-analysis/6lanRgr6wXibZr8KgzXxBl,285120,3,A Thousand Years,15yvc643iYfQtb6zh9NEJo
5015,Count on Me___Bruno Mars,2022-12-21 11:38,Bruno Mars,Count on Me,16092,2022-12-21 11:38:00,0.589,0.389,0,-5.972,1,0.028,0.851,0.0,0.0772,0.501,89.1,audio_features,7l1qvxWjxcKpB9PCtBuTbU,spotify:track:7l1qvxWjxcKpB9PCtBuTbU,https://api.spotify.com/v1/tracks/7l1qvxWjxcKpB9PCtBuTbU,https://api.spotify.com/v1/audio-analysis/7l1qvxWjxcKpB9PCtBuTbU,197470,4,Doo-Wops & Hooligans,1uyf3l2d4XYwiEqAb7t7fX
5016,Glimpse of Us___Joji,2022-12-21 11:42,Joji,Glimpse of Us,233214,2022-12-21 11:42:00,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,audio_features,6xGruZOHLs39ZbVccQTuPZ,spotify:track:6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/tracks/6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/audio-analysis/6xGruZOHLs39ZbVccQTuPZ,233456,3,Glimpse of Us,6ZZvx0aefZV3LKa053fn71
5017,Sweater Weather___The Neighbourhood,2022-12-21 11:44,The Neighbourhood,Sweater Weather,238923,2022-12-21 11:44:00,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4,I Love You.,4xkM0BwLM9H2IUcbYzpcBI
5018,"I miss you, I’m sorry___Gracie Abrams",2022-12-21 11:44,Gracie Abrams,"I miss you, I’m sorry",150830,2022-12-21 11:44:00,0.445,0.455,7,-6.405,1,0.0575,0.731,1.47e-06,0.124,0.151,109.885,audio_features,4nyF5lmSziBAt7ESAUjpbx,spotify:track:4nyF5lmSziBAt7ESAUjpbx,https://api.spotify.com/v1/tracks/4nyF5lmSziBAt7ESAUjpbx,https://api.spotify.com/v1/audio-analysis/4nyF5lmSziBAt7ESAUjpbx,167538,5,minor,2UZw04wDxLVceADw2Gi1Qy
5019,Train Wreck___James Arthur,2022-12-21 11:44,James Arthur,Train Wreck,1796,2022-12-21 11:44:00,0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,audio_features,55Am8neGJkdj2ADaM3aw5H,spotify:track:55Am8neGJkdj2ADaM3aw5H,https://api.spotify.com/v1/tracks/55Am8neGJkdj2ADaM3aw5H,https://api.spotify.com/v1/audio-analysis/55Am8neGJkdj2ADaM3aw5H,208827,4,Back from the Edge,7oiJYvEJHsmYtrgviAVIBD
5020,Hold On___Chord Overstreet,2022-12-21 11:47,Chord Overstreet,Hold On,197814,2022-12-21 11:47:00,0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949,audio_features,5vjLSffimiIP26QG5WcN2K,spotify:track:5vjLSffimiIP26QG5WcN2K,https://api.spotify.com/v1/tracks/5vjLSffimiIP26QG5WcN2K,https://api.spotify.com/v1/audio-analysis/5vjLSffimiIP26QG5WcN2K,198853,4,Hold On,2EfmyRWheMtmVTCIsptsLi
5021,If the World Was Ending (feat. Julia Michaels)___JP Saxe,2022-12-21 11:55,JP Saxe,If the World Was Ending (feat. Julia Michaels),207282,2022-12-21 11:55:00,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,audio_features,2kJwzbxV2ppxnQoYw4GLBZ,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,208687,4,If the World Was Ending (feat. Julia Michaels),7BrlhEO8dHiNmU8A1Ep9RZ
5022,What A Time (feat. Niall Horan)___Julia Michaels,2022-12-21 11:58,Julia Michaels,What A Time (feat. Niall Horan),173307,2022-12-21 11:58:00,0.516,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.861,audio_features,5WtfUKzXircvW8l5aaVZWT,spotify:track:5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/tracks/5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/audio-analysis/5WtfUKzXircvW8l5aaVZWT,173307,4,Inner Monologue Part 1,1xJ7jIK1tT0aVoJw1fPE6r
5023,18___One Direction,2022-12-21 12:01,One Direction,18,181521,2022-12-21 12:01:00,0.681,0.582,6,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038,audio_features,3JjnGLK8IxkNLvo8Lb3KOM,spotify:track:3JjnGLK8IxkNLvo8Lb3KOM,https://api.spotify.com/v1/tracks/3JjnGLK8IxkNLvo8Lb3KOM,https://api.spotify.com/v1/audio-analysis/3JjnGLK8IxkNLvo8Lb3KOM,248360,4,FOUR (Deluxe),4gCNyS7pidfK3rKWhB3JOY
5024,I GUESS I'M IN LOVE___Clinton Kane,2022-12-21 12:01,Clinton Kane,I GUESS I'M IN LOVE,202960,2022-12-21 12:01:00,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,audio_features,1is8gU4RVcN4J8xItxWoOY,spotify:track:1is8gU4RVcN4J8xItxWoOY,https://api.spotify.com/v1/tracks/1is8gU4RVcN4J8xItxWoOY,https://api.spotify.com/v1/audio-analysis/1is8gU4RVcN4J8xItxWoOY,204094,4,I GUESS I'M IN LOVE,56meo2KJ9tRlaGUHSGfTpP
5025,Happy Birthday to You___Happy Birthday TA,2022-12-21 14:23,Happy Birthday TA,Happy Birthday to You,16480,2022-12-21 14:23:00,0.452,0.373,5,-8.831,1,0.0279,0.535,0.00227,0.131,0.802,98.671,audio_features,6lNTl7eExy6VS8rnD3O8re,spotify:track:6lNTl7eExy6VS8rnD3O8re,https://api.spotify.com/v1/tracks/6lNTl7eExy6VS8rnD3O8re,https://api.spotify.com/v1/audio-analysis/6lNTl7eExy6VS8rnD3O8re,44269,3,"Happy Birthday to You! Songs & Lieder zum Geburtstag, Geburtstagslieder",1tsOX4t0qRI00QXS84v1vW
5026,Dancing With Your Ghost___Sasha Alex Sloan,2022-12-22 12:58,Sasha Alex Sloan,Dancing With Your Ghost,3380,2022-12-22 12:58:00,0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,audio_features,1TQXIltqoZ5XXyfCbAeSQQ,spotify:track:1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/tracks/1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/audio-analysis/1TQXIltqoZ5XXyfCbAeSQQ,197732,4,Dancing With Your Ghost,3I677CWVoiOsbMxOQzjShB
5027,Complicated___Olivia O'Brien,2022-12-22 12:58,Olivia O'Brien,Complicated,7153,2022-12-22 12:58:00,0.657,0.355,7,-12.044,1,0.0714,0.694,0.000427,0.123,0.0808,74.99,audio_features,0jllH0usRFD4LJkJnGK9Lf,spotify:track:0jllH0usRFD4LJkJnGK9Lf,https://api.spotify.com/v1/tracks/0jllH0usRFD4LJkJnGK9Lf,https://api.spotify.com/v1/audio-analysis/0jllH0usRFD4LJkJnGK9Lf,189000,4,Complicated,18IaOJpyXfqbOsZIqmnfpZ
5028,Shootout___Izzamuzzic,2022-12-22 12:58,Izzamuzzic,Shootout,3260,2022-12-22 12:58:00,0.663,0.578,2,-9.079,1,0.0687,0.312,0.906,0.109,0.553,86.986,audio_features,4pTkDIlpFNoeWbahu8pVXW,spotify:track:4pTkDIlpFNoeWbahu8pVXW,https://api.spotify.com/v1/tracks/4pTkDIlpFNoeWbahu8pVXW,https://api.spotify.com/v1/audio-analysis/4pTkDIlpFNoeWbahu8pVXW,295309,4,Shootout,2lQQ5xfJwzELcecvu8gZN5
5029,Glimpse of Us___Joji,2022-12-22 12:59,Joji,Glimpse of Us,3980,2022-12-22 12:59:00,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,audio_features,6xGruZOHLs39ZbVccQTuPZ,spotify:track:6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/tracks/6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/audio-analysis/6xGruZOHLs39ZbVccQTuPZ,233456,3,Glimpse of Us,6ZZvx0aefZV3LKa053fn71
5030,"L’Amour, Les Baguettes, Paris___Stella Jang",2022-12-22 13:03,Stella Jang,"L’Amour, Les Baguettes, Paris",48960,2022-12-22 13:03:00,0.369,0.132,0,-13.639,1,0.0413,0.954,4.69e-06,0.155,0.367,78.412,audio_features,2g6FVCA4sQZOv9LXIABsgr,spotify:track:2g6FVCA4sQZOv9LXIABsgr,https://api.spotify.com/v1/tracks/2g6FVCA4sQZOv9LXIABsgr,https://api.spotify.com/v1/audio-analysis/2g6FVCA4sQZOv9LXIABsgr,167173,4,Stairs,0s3ME19b7uNfrBvKXBFwM7
